State,Year,Mechanism,Deaths,Population,Crude Rate,Age-Adjusted Rate,Years of Potential Life Lost
Connecticut,2002,Fall,180,"3,458,749",5.2,4.49,610
Connecticut,2002,Fire/Flame,31,"3,458,749",0.9,0.87,369
Connecticut,2002,Firearm,147,"3,458,749",4.25,4.32,"3,678"
Connecticut,2002,Natural/Environmental,--,"3,458,749",--,--,--
Connecticut,2002,Drug Poisoning,354,"3,458,749",10.24,10.26,"9,449"
Connecticut,2002,Non-Drug Poisoning,26,"3,458,749",0.75,0.73,530
Connecticut,2002,Struck by / against,--,"3,458,749",--,--,--
Connecticut,2002,Suffocation,229,"3,458,749",6.62,6.05,"3,051"
Connecticut,2002,"Motor vehicle, traffic",339,"3,458,749",9.8,9.93,"8,653"
Connecticut,2002,"Pedal cyclist, other",--,"3,458,749",--,--,--
Connecticut,2002,"Pedestrian, other",21,"3,458,749",0.61,0.59,414
Connecticut,2002,"Transport, other land",--,"3,458,749",--,--,--
Connecticut,2002,"Transport, other (excl. drown by water transp)",--,"3,458,749",--,--,--
Connecticut,2002,Other specified and classifiable,12**,"3,458,749",0.35**,0.33**,227
Connecticut,2002,Other specified / NEC,10**,"3,458,749",0.29**,0.26**,95
Connecticut,2002,Unspecified,134,"3,458,749",3.87,3.4,"1,039"
Connecticut,2001,Cut/Pierce,21,"3,432,835",0.61,0.63,609
Connecticut,2001,Drowning (includes water transport),42,"3,432,835",1.22,1.21,"1,243"
Connecticut,2001,Fall,191,"3,432,835",5.56,4.9,951
Connecticut,2001,Fire/Flame,33,"3,432,835",0.96,0.93,835
Connecticut,2001,Hot object/Substance,--,"3,432,835",--,--,--
Connecticut,2001,Firearm,191,"3,432,835",5.56,5.63,"4,601"
Connecticut,2001,Machinery,--,"3,432,835",--,--,--
Connecticut,2001,Natural/Environmental,10**,"3,432,835",0.29**,0.25**,101
Connecticut,2001,Drug Poisoning,307,"3,432,835",8.94,8.8,"7,485"
Connecticut,2001,Non-Drug Poisoning,35,"3,432,835",1.02,0.97,628
Connecticut,2001,Struck by / against,--,"3,432,835",--,--,--
Connecticut,2001,Suffocation,173,"3,432,835",5.04,4.71,"2,564"
Connecticut,2001,"Motor vehicle, traffic",313,"3,432,835",9.12,9.36,"8,455"
Connecticut,2001,"Pedal cyclist, other",--,"3,432,835",--,--,--
Connecticut,2001,"Pedestrian, other",21,"3,432,835",0.61,0.61,463
Connecticut,2001,"Transport, other land",--,"3,432,835",--,--,--
Connecticut,2001,"Transport, other (excl. drown by water transp)",72,"3,432,835",2.1,2.02,"1,673"
Connecticut,2001,Other specified and classifiable,12**,"3,432,835",0.35**,0.34**,259
Connecticut,2001,Other specified / NEC,10**,"3,432,835",0.29**,0.27**,201
Connecticut,2001,Unspecified,109,"3,432,835",3.18,2.85,"1,042"
Total,,,"43,955","74,570,724",58.94,54.7,"753,657"
,,,,,,,
Injury Outcome: Fatal,,,,,,,
Injury Type: All Injury,,,,,,,
Data Years: 2001 to 2021,,,,,,,
Geography: Connecticut,,,,,,,
Intent: All Intents,,,,,,,
Mechanism: All Injury,,,,,,,
Age: All Ages,,,,,,,
Sex: Both Sexes,,,,,,,
Race: All Races,,,,,,,
Ethnicity: All Ethnicities,,,,,,,
Metro / Non-Metro Indicator: None Selected,,,,,,,
YPLL Age: 65,,,,,,,
Year and Race Options: 2001 - 2021 with No Race,,,,,,,
"Produced by: National Center for Injury Prevention and Control, CDC.",,,,,,,
