LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
HUN,PASSTRANSP,INLAND,MLN_PKM,A,1987,82534,
HUN,PASSTRANSP,INLAND,MLN_PKM,A,1988,85680,
HUN,PASSTRANSP,INLAND,MLN_PKM,A,1989,86007,
HUN,PASSTRANSP,INLAND,MLN_PKM,A,1990,82507,
HUN,PASSTRANSP,INLAND,MLN_PKM,A,1991,78912,
HUN,PASSTRANSP,INLAND,MLN_PKM,A,1992,73150,
HUN,PASSTRANSP,INLAND,MLN_PKM,A,1993,71997,
HUN,PASSTRANSP,INLAND,MLN_PKM,A,1994,72108,
HUN,PASSTRANSP,INLAND,MLN_PKM,A,1995,72878,
HUN,PASSTRANSP,INLAND,MLN_PKM,A,1996,73207,
HUN,PASSTRANSP,INLAND,MLN_PKM,A,1997,73587,
HUN,PASSTRANSP,INLAND,MLN_PKM,A,1998,73303,
HUN,PASSTRANSP,INLAND,MLN_PKM,A,1999,73808,
HUN,PASSTRANSP,INLAND,MLN_PKM,A,2000,74315,
HUN,PASSTRANSP,INLAND,MLN_PKM,A,2001,74511,
HUN,PASSTRANSP,INLAND,MLN_PKM,A,2002,75233,
HUN,PASSTRANSP,INLAND,MLN_PKM,A,2003,76408,
HUN,PASSTRANSP,INLAND,MLN_PKM,A,2004,78073,
HUN,PASSTRANSP,INLAND,MLN_PKM,A,2005,76518,
HUN,PASSTRANSP,INLAND,MLN_PKM,A,2006,79214,
HUN,PASSTRANSP,INLAND,MLN_PKM,A,2007,79199,
HUN,PASSTRANSP,INLAND,MLN_PKM,A,2008,79277,
HUN,PASSTRANSP,INLAND,MLN_PKM,A,2009,78550,
HUN,PASSTRANSP,INLAND,MLN_PKM,A,2010,76537,
HUN,PASSTRANSP,INLAND,MLN_PKM,A,2011,76316,
HUN,PASSTRANSP,INLAND,MLN_PKM,A,2012,76467,
HUN,PASSTRANSP,INLAND,MLN_PKM,A,2013,76631,
HUN,PASSTRANSP,INLAND,MLN_PKM,A,2014,77900.677,E
HUN,PASSTRANSP,INLAND,MLN_PKM,A,2015,79829.9376,E
HUN,PASSTRANSP,INLAND,MLN_PKM,A,2016,82630.3571,E
HUN,PASSTRANSP,INLAND,MLN_PKM,A,2017,86476.25,E
HUN,PASSTRANSP,INLAND,MLN_PKM,A,2018,90376.4768,E
HUN,PASSTRANSP,INLAND,MLN_PKM,A,2019,93507.8499,E
HUN,PASSTRANSP,INLAND,MLN_PKM,A,2020,82004.45,E
HUN,PASSTRANSP,INLAND,MLN_PKM,A,2021,85882.864,E
ISL,PASSTRANSP,INLAND,MLN_PKM,A,1989,2966,
ISL,PASSTRANSP,INLAND,MLN_PKM,A,1990,3004,
ISL,PASSTRANSP,INLAND,MLN_PKM,A,1991,3314,
ISL,PASSTRANSP,INLAND,MLN_PKM,A,1992,3334,
ISL,PASSTRANSP,INLAND,MLN_PKM,A,1993,3326,
ISL,PASSTRANSP,INLAND,MLN_PKM,A,1994,3433,
ISL,PASSTRANSP,INLAND,MLN_PKM,A,1995,3467,
ISL,PASSTRANSP,INLAND,MLN_PKM,A,1996,3659,
ISL,PASSTRANSP,INLAND,MLN_PKM,A,1997,3739,
ISL,PASSTRANSP,INLAND,MLN_PKM,A,1998,3854,
ISL,PASSTRANSP,INLAND,MLN_PKM,A,1999,4115,
ISL,PASSTRANSP,INLAND,MLN_PKM,A,2000,4250,
ISL,PASSTRANSP,INLAND,MLN_PKM,A,2001,4458,E
ISL,PASSTRANSP,INLAND,MLN_PKM,A,2002,4583,E
ISL,PASSTRANSP,INLAND,MLN_PKM,A,2003,4711,E
ISL,PASSTRANSP,INLAND,MLN_PKM,A,2004,4855,E
ISL,PASSTRANSP,INLAND,MLN_PKM,A,2005,5145,E
ISL,PASSTRANSP,INLAND,MLN_PKM,A,2006,5455,E
ISL,PASSTRANSP,INLAND,MLN_PKM,A,2007,5730,E
ISL,PASSTRANSP,INLAND,MLN_PKM,A,2008,5587,E
ISL,PASSTRANSP,INLAND,MLN_PKM,A,2009,5647,E
ISL,PASSTRANSP,INLAND,MLN_PKM,A,2010,5596,E
ISL,PASSTRANSP,INLAND,MLN_PKM,A,2011,5392,E
ISL,PASSTRANSP,INLAND,MLN_PKM,A,2012,5454,E
ISL,PASSTRANSP,INLAND,MLN_PKM,A,2013,5611,E
ISL,PASSTRANSP,INLAND,MLN_PKM,A,2014,5899,E
ISL,PASSTRANSP,INLAND,MLN_PKM,A,2015,6296,E
ISL,PASSTRANSP,INLAND,MLN_PKM,A,2016,7301,
ISL,PASSTRANSP,INLAND,MLN_PKM,A,2017,7984,
ISL,PASSTRANSP,INLAND,MLN_PKM,A,2018,8235,
ISL,PASSTRANSP,INLAND,MLN_PKM,A,2019,8167,
ISL,PASSTRANSP,INLAND,MLN_PKM,A,2020,6316,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,1970,276395,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,1971,316038,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,1972,345477,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,1973,353192,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,1974,337287,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,1975,357920,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,1976,371146,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,1977,379752,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,1978,416175,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,1979,415278,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,1980,421457,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,1981,435185,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,1982,460076,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,1983,437091,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,1984,459488,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,1985,479181,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,1986,505686,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,1987,541339,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,1988,583167,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,1989,603587,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,1990,651258,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,1991,668700,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,1992,719629,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,1993,712105,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,1994,723476,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,1995,745719,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,1996,760901,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,1997,772431,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,1998,794446,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,1999,798698,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,2000,854614,B
ITA,PASSTRANSP,INLAND,MLN_PKM,A,2001,860028,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,2002,854634,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,2003,854529,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,2004,865074,B
ITA,PASSTRANSP,INLAND,MLN_PKM,A,2005,828056,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,2006,829489,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,2007,829493,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,2008,828321,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,2009,869742,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,2010,847781,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,2011,814617,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,2012,726939,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,2013,770877,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,2014,795683,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,2015,831065,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,2016,859033,B
ITA,PASSTRANSP,INLAND,MLN_PKM,A,2017,900829,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,2018,880987,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,2019,893308,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,2020,569202,
ITA,PASSTRANSP,INLAND,MLN_PKM,A,2021,626275,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,1970,573045,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,1971,602517,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,1972,628855,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,1973,651482,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,1974,668346,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,1975,684668,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,1976,682779,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,1977,680896,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,1978,714181,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,1979,740647,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,1980,746211,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,1981,753282,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,1982,768401,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,1983,785617,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,1984,792830,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,1985,819363,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,1986,834584,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,1987,1063215,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,1988,1143803,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,1989,1213942,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,1990,1240538,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,1991,1269422,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,1992,1290566,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,1993,1292665,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,1994,1293156,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,1995,1317503,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,1996,1333876,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,1997,1340250,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,1998,1343725,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,1999,1340661,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,2000,1335538,B
JPN,PASSTRANSP,INLAND,MLN_PKM,A,2001,1339695,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,2002,1337651,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,2003,1339198,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,2004,1332726,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,2005,1324220,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,2006,1313846,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,2007,1324606,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,2008,1310492,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,2009,1292485,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,2010,1270417,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,2011,1262640,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,2012,1296553,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,2013,1304182,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,2014,1290292,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,2015,1307421,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,2016,1323278,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,2017,1342330,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,2018,1359535,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,2019,1344661,
JPN,PASSTRANSP,INLAND,MLN_PKM,A,2020,1032651,
KOR,PASSTRANSP,INLAND,MLN_PKM,A,2001,326676,
KOR,PASSTRANSP,INLAND,MLN_PKM,A,2002,296884,
KOR,PASSTRANSP,INLAND,MLN_PKM,A,2003,289844,
KOR,PASSTRANSP,INLAND,MLN_PKM,A,2004,242932,
KOR,PASSTRANSP,INLAND,MLN_PKM,A,2005,255420,B
KOR,PASSTRANSP,INLAND,MLN_PKM,A,2006,259865,
KOR,PASSTRANSP,INLAND,MLN_PKM,A,2007,260888,
KOR,PASSTRANSP,INLAND,MLN_PKM,A,2008,363426,
KOR,PASSTRANSP,INLAND,MLN_PKM,A,2009,366276,
KOR,PASSTRANSP,INLAND,MLN_PKM,A,2010,437244,
KOR,PASSTRANSP,INLAND,MLN_PKM,A,2011,426362,
KOR,PASSTRANSP,INLAND,MLN_PKM,A,2012,425279,
KOR,PASSTRANSP,INLAND,MLN_PKM,A,2013,426281,
KOR,PASSTRANSP,INLAND,MLN_PKM,A,2014,436376,
KOR,PASSTRANSP,INLAND,MLN_PKM,A,2015,446415,
KOR,PASSTRANSP,INLAND,MLN_PKM,A,2016,460790,
KOR,PASSTRANSP,INLAND,MLN_PKM,A,2017,471818,
KOR,PASSTRANSP,INLAND,MLN_PKM,A,2018,479461,
KOR,PASSTRANSP,INLAND,MLN_PKM,A,2019,488338,
KOR,PASSTRANSP,INLAND,MLN_PKM,A,2020,388274,
NLD,PASSTRANSP,INLAND,MLN_PKM,A,1970,85411,
NLD,PASSTRANSP,INLAND,MLN_PKM,A,1971,92414,
NLD,PASSTRANSP,INLAND,MLN_PKM,A,1972,94839,
NLD,PASSTRANSP,INLAND,MLN_PKM,A,1973,99273,
NLD,PASSTRANSP,INLAND,MLN_PKM,A,1974,101189,
NLD,PASSTRANSP,INLAND,MLN_PKM,A,1975,109401,
NLD,PASSTRANSP,INLAND,MLN_PKM,A,1976,115218,
NLD,PASSTRANSP,INLAND,MLN_PKM,A,1977,119313,
NLD,PASSTRANSP,INLAND,MLN_PKM,A,1978,128746,
NLD,PASSTRANSP,INLAND,MLN_PKM,A,1979,128314,
NLD,PASSTRANSP,INLAND,MLN_PKM,A,1980,130192,
NLD,PASSTRANSP,INLAND,MLN_PKM,A,1981,130677,
NLD,PASSTRANSP,INLAND,MLN_PKM,A,1982,133355,
NLD,PASSTRANSP,INLAND,MLN_PKM,A,1983,135986,
NLD,PASSTRANSP,INLAND,MLN_PKM,A,1984,141390,
NLD,PASSTRANSP,INLAND,MLN_PKM,A,1985,143507,B
NLD,PASSTRANSP,INLAND,MLN_PKM,A,1986,147619,
NLD,PASSTRANSP,INLAND,MLN_PKM,A,1987,149196,
NLD,PASSTRANSP,INLAND,MLN_PKM,A,1988,152764,
NLD,PASSTRANSP,INLAND,MLN_PKM,A,1989,157635,
NLD,PASSTRANSP,INLAND,MLN_PKM,A,1990,161460,
NLD,PASSTRANSP,INLAND,MLN_PKM,A,1991,151400,
NLD,PASSTRANSP,INLAND,MLN_PKM,A,1992,156900,
NLD,PASSTRANSP,INLAND,MLN_PKM,A,1993,153500,
NLD,PASSTRANSP,INLAND,MLN_PKM,A,1994,155500,
NLD,PASSTRANSP,INLAND,MLN_PKM,A,1995,158600,
NLD,PASSTRANSP,INLAND,MLN_PKM,A,1996,160200,
NLD,PASSTRANSP,INLAND,MLN_PKM,A,1997,165100,
NLD,PASSTRANSP,INLAND,MLN_PKM,A,1998,167000,
NLD,PASSTRANSP,INLAND,MLN_PKM,A,1999,171400,B
NLD,PASSTRANSP,INLAND,MLN_PKM,A,2000,171953,E
NLD,PASSTRANSP,INLAND,MLN_PKM,A,2001,172583,E
NLD,PASSTRANSP,INLAND,MLN_PKM,A,2002,175127,E
NLD,PASSTRANSP,INLAND,MLN_PKM,A,2003,176200,E
NLD,PASSTRANSP,INLAND,MLN_PKM,A,2004,181528,E
NLD,PASSTRANSP,INLAND,MLN_PKM,A,2005,179564,E
NLD,PASSTRANSP,INLAND,MLN_PKM,A,2006,179519,E
NLD,PASSTRANSP,INLAND,MLN_PKM,A,2007,182151,E
NLD,PASSTRANSP,INLAND,MLN_PKM,A,2008,178549,E
NZL,PASSTRANSP,INLAND,MLN_PKM,A,2017,48197.52488,B
NZL,PASSTRANSP,INLAND,MLN_PKM,A,2018,50786.73021,
NZL,PASSTRANSP,INLAND,MLN_PKM,A,2019,51895.50652,
NZL,PASSTRANSP,INLAND,MLN_PKM,A,2020,55432.04313,P
NOR,PASSTRANSP,INLAND,MLN_PKM,A,1970,23866,
NOR,PASSTRANSP,INLAND,MLN_PKM,A,1971,26633,
NOR,PASSTRANSP,INLAND,MLN_PKM,A,1972,28304,
NOR,PASSTRANSP,INLAND,MLN_PKM,A,1973,30568,
NOR,PASSTRANSP,INLAND,MLN_PKM,A,1974,31563,
NOR,PASSTRANSP,INLAND,MLN_PKM,A,1975,33020,
NOR,PASSTRANSP,INLAND,MLN_PKM,A,1976,34935,
NOR,PASSTRANSP,INLAND,MLN_PKM,A,1977,36662,
NOR,PASSTRANSP,INLAND,MLN_PKM,A,1978,37228,
NOR,PASSTRANSP,INLAND,MLN_PKM,A,1979,38542,
NOR,PASSTRANSP,INLAND,MLN_PKM,A,1980,38069,
NOR,PASSTRANSP,INLAND,MLN_PKM,A,1981,37831,
NOR,PASSTRANSP,INLAND,MLN_PKM,A,1982,37666,
NOR,PASSTRANSP,INLAND,MLN_PKM,A,1983,38118,
NOR,PASSTRANSP,INLAND,MLN_PKM,A,1984,39006,
NOR,PASSTRANSP,INLAND,MLN_PKM,A,1985,44226,
NOR,PASSTRANSP,INLAND,MLN_PKM,A,1986,46903,
NOR,PASSTRANSP,INLAND,MLN_PKM,A,1987,48552,
NOR,PASSTRANSP,INLAND,MLN_PKM,A,1988,49310,
NOR,PASSTRANSP,INLAND,MLN_PKM,A,1989,49801,
NOR,PASSTRANSP,INLAND,MLN_PKM,A,1990,49757,
NOR,PASSTRANSP,INLAND,MLN_PKM,A,1991,49367,
NOR,PASSTRANSP,INLAND,MLN_PKM,A,1992,49546,
NOR,PASSTRANSP,INLAND,MLN_PKM,A,1993,50359,
NOR,PASSTRANSP,INLAND,MLN_PKM,A,1994,51191,
NOR,PASSTRANSP,INLAND,MLN_PKM,A,1995,51163,
NOR,PASSTRANSP,INLAND,MLN_PKM,A,1996,53348,
NOR,PASSTRANSP,INLAND,MLN_PKM,A,1997,54847,
NOR,PASSTRANSP,INLAND,MLN_PKM,A,1998,56549,
NOR,PASSTRANSP,INLAND,MLN_PKM,A,1999,57924,
NOR,PASSTRANSP,INLAND,MLN_PKM,A,2000,58667,
NOR,PASSTRANSP,INLAND,MLN_PKM,A,2001,59735,
NOR,PASSTRANSP,INLAND,MLN_PKM,A,2002,60601,
NOR,PASSTRANSP,INLAND,MLN_PKM,A,2003,60903,
NOR,PASSTRANSP,INLAND,MLN_PKM,A,2004,61256,
NOR,PASSTRANSP,INLAND,MLN_PKM,A,2005,61062,
NOR,PASSTRANSP,INLAND,MLN_PKM,A,2006,62028,
NOR,PASSTRANSP,INLAND,MLN_PKM,A,2007,63901,
NOR,PASSTRANSP,INLAND,MLN_PKM,A,2008,65210,
NOR,PASSTRANSP,INLAND,MLN_PKM,A,2009,65824,
NOR,PASSTRANSP,INLAND,MLN_PKM,A,2010,65852,B
NOR,PASSTRANSP,INLAND,MLN_PKM,A,2011,66777,E
NOR,PASSTRANSP,INLAND,MLN_PKM,A,2012,67574,E
NOR,PASSTRANSP,INLAND,MLN_PKM,A,2013,68484,E
NOR,PASSTRANSP,INLAND,MLN_PKM,A,2014,70713,E
NOR,PASSTRANSP,INLAND,MLN_PKM,A,2015,72344,E
NOR,PASSTRANSP,INLAND,MLN_PKM,A,2016,72946,E
NOR,PASSTRANSP,INLAND,MLN_PKM,A,2017,74132,E
NOR,PASSTRANSP,INLAND,MLN_PKM,A,2018,74853,E
NOR,PASSTRANSP,INLAND,MLN_PKM,A,2019,75494,E
NOR,PASSTRANSP,INLAND,MLN_PKM,A,2020,67403,E
NOR,PASSTRANSP,INLAND,MLN_PKM,A,2021,70012,E
POL,PASSTRANSP,INLAND,MLN_PKM,A,1985,144066,E
POL,PASSTRANSP,INLAND,MLN_PKM,A,1986,144606,E
POL,PASSTRANSP,INLAND,MLN_PKM,A,1987,149282,E
POL,PASSTRANSP,INLAND,MLN_PKM,A,1988,161207,E
POL,PASSTRANSP,INLAND,MLN_PKM,A,1989,169951,E
POL,PASSTRANSP,INLAND,MLN_PKM,A,1990,164773,B
POL,PASSTRANSP,INLAND,MLN_PKM,A,1991,162935,E
POL,PASSTRANSP,INLAND,MLN_PKM,A,1992,160179,E
POL,PASSTRANSP,INLAND,MLN_PKM,A,1993,162976,E
POL,PASSTRANSP,INLAND,MLN_PKM,A,1994,164172,E
POL,PASSTRANSP,INLAND,MLN_PKM,A,1995,171359,E
POL,PASSTRANSP,INLAND,MLN_PKM,A,1996,182153,E
POL,PASSTRANSP,INLAND,MLN_PKM,A,1997,190934,E
POL,PASSTRANSP,INLAND,MLN_PKM,A,1998,200799,E
POL,PASSTRANSP,INLAND,MLN_PKM,A,1999,202448,E
POL,PASSTRANSP,INLAND,MLN_PKM,A,2000,213465,
POL,PASSTRANSP,INLAND,MLN_PKM,A,2001,210206,E
POL,PASSTRANSP,INLAND,MLN_PKM,A,2002,208624,E
POL,PASSTRANSP,INLAND,MLN_PKM,A,2003,212582,E
POL,PASSTRANSP,INLAND,MLN_PKM,A,2004,216585,E
POL,PASSTRANSP,INLAND,MLN_PKM,A,2005,219622,E
POL,PASSTRANSP,INLAND,MLN_PKM,A,2006,223841,E
POL,PASSTRANSP,INLAND,MLN_PKM,A,2007,229818,E
POL,PASSTRANSP,INLAND,MLN_PKM,A,2008,240538,E
POL,PASSTRANSP,INLAND,MLN_PKM,A,2009,245298,E
POL,PASSTRANSP,INLAND,MLN_PKM,A,2010,248382,E
POL,PASSTRANSP,INLAND,MLN_PKM,A,2011,247406,
POL,PASSTRANSP,INLAND,MLN_PKM,A,2012,246569,E
POL,PASSTRANSP,INLAND,MLN_PKM,A,2013,247914,E
POL,PASSTRANSP,INLAND,MLN_PKM,A,2014,252205,E
POL,PASSTRANSP,INLAND,MLN_PKM,A,2015,255517,E
POL,PASSTRANSP,INLAND,MLN_PKM,A,2016,269267,E
POL,PASSTRANSP,INLAND,MLN_PKM,A,2017,277929,E
POL,PASSTRANSP,INLAND,MLN_PKM,A,2018,283199,
POL,PASSTRANSP,INLAND,MLN_PKM,A,2019,290547,
POL,PASSTRANSP,INLAND,MLN_PKM,A,2020,244721,
POL,PASSTRANSP,INLAND,MLN_PKM,A,2021,268651,E
PRT,PASSTRANSP,INLAND,MLN_PKM,A,1970,21704,
PRT,PASSTRANSP,INLAND,MLN_PKM,A,1971,24423,
PRT,PASSTRANSP,INLAND,MLN_PKM,A,1972,26086,
PRT,PASSTRANSP,INLAND,MLN_PKM,A,1973,29073,
PRT,PASSTRANSP,INLAND,MLN_PKM,A,1974,31776,
PRT,PASSTRANSP,INLAND,MLN_PKM,A,1975,34008,
PRT,PASSTRANSP,INLAND,MLN_PKM,A,1976,35721,
PRT,PASSTRANSP,INLAND,MLN_PKM,A,1977,38077,
PRT,PASSTRANSP,INLAND,MLN_PKM,A,1978,39758,
PRT,PASSTRANSP,INLAND,MLN_PKM,A,1979,41137,
PRT,PASSTRANSP,INLAND,MLN_PKM,A,1980,42676,
PRT,PASSTRANSP,INLAND,MLN_PKM,A,1981,43056,
PRT,PASSTRANSP,INLAND,MLN_PKM,A,1982,44414,
PRT,PASSTRANSP,INLAND,MLN_PKM,A,1983,44995,
PRT,PASSTRANSP,INLAND,MLN_PKM,A,1984,46656,
PRT,PASSTRANSP,INLAND,MLN_PKM,A,1985,48425,
PRT,PASSTRANSP,INLAND,MLN_PKM,A,1986,50103,
PRT,PASSTRANSP,INLAND,MLN_PKM,A,1987,51857,
PRT,PASSTRANSP,INLAND,MLN_PKM,A,1988,54036,
PRT,PASSTRANSP,INLAND,MLN_PKM,A,1989,55258,
PRT,PASSTRANSP,INLAND,MLN_PKM,A,1990,56464,
PRT,PASSTRANSP,INLAND,MLN_PKM,A,1991,59588,
PRT,PASSTRANSP,INLAND,MLN_PKM,A,1992,65574,
PRT,PASSTRANSP,INLAND,MLN_PKM,A,1993,70237,
PRT,PASSTRANSP,INLAND,MLN_PKM,A,1994,75299,
PRT,PASSTRANSP,INLAND,MLN_PKM,A,1995,79359,
PRT,PASSTRANSP,INLAND,MLN_PKM,A,1996,83003,
PRT,PASSTRANSP,INLAND,MLN_PKM,A,1997,86963,
PRT,PASSTRANSP,INLAND,MLN_PKM,A,1998,91752,
PRT,PASSTRANSP,INLAND,MLN_PKM,A,1999,97460,
PRT,PASSTRANSP,INLAND,MLN_PKM,A,2000,98038,E
PRT,PASSTRANSP,INLAND,MLN_PKM,A,2001,98908,E
PRT,PASSTRANSP,INLAND,MLN_PKM,A,2002,99506,E
PRT,PASSTRANSP,INLAND,MLN_PKM,A,2003,100126,E
PRT,PASSTRANSP,INLAND,MLN_PKM,A,2004,101442,E
PRT,PASSTRANSP,INLAND,MLN_PKM,A,2005,101271,E
PRT,PASSTRANSP,INLAND,MLN_PKM,A,2006,101078,E
PRT,PASSTRANSP,INLAND,MLN_PKM,A,2007,101709,E
PRT,PASSTRANSP,INLAND,MLN_PKM,A,2008,100969,E
SVK,PASSTRANSP,INLAND,MLN_PKM,A,1993,33568,
SVK,PASSTRANSP,INLAND,MLN_PKM,A,1994,32415,
SVK,PASSTRANSP,INLAND,MLN_PKM,A,1995,33370,
SVK,PASSTRANSP,INLAND,MLN_PKM,A,1996,32859,
SVK,PASSTRANSP,INLAND,MLN_PKM,A,1997,31594,
SVK,PASSTRANSP,INLAND,MLN_PKM,A,1998,31234,
SVK,PASSTRANSP,INLAND,MLN_PKM,A,1999,32342,
SVK,PASSTRANSP,INLAND,MLN_PKM,A,2000,35234,
SVK,PASSTRANSP,INLAND,MLN_PKM,A,2001,35114,
SVK,PASSTRANSP,INLAND,MLN_PKM,A,2002,35896,
SVK,PASSTRANSP,INLAND,MLN_PKM,A,2003,35297,
SVK,PASSTRANSP,INLAND,MLN_PKM,A,2004,34442,
SVK,PASSTRANSP,INLAND,MLN_PKM,A,2005,35746,
SVK,PASSTRANSP,INLAND,MLN_PKM,A,2006,35949,
SVK,PASSTRANSP,INLAND,MLN_PKM,A,2007,35896,
SVK,PASSTRANSP,INLAND,MLN_PKM,A,2008,35258,
SVK,PASSTRANSP,INLAND,MLN_PKM,A,2009,33979,
SVK,PASSTRANSP,INLAND,MLN_PKM,A,2010,34330,
SVK,PASSTRANSP,INLAND,MLN_PKM,A,2011,34656,
SVK,PASSTRANSP,INLAND,MLN_PKM,A,2012,34694,E
SVK,PASSTRANSP,INLAND,MLN_PKM,A,2013,34806,E
SVK,PASSTRANSP,INLAND,MLN_PKM,A,2014,35115,E
SVK,PASSTRANSP,INLAND,MLN_PKM,A,2015,36210,E
SVK,PASSTRANSP,INLAND,MLN_PKM,A,2016,37260,E
SVK,PASSTRANSP,INLAND,MLN_PKM,A,2017,37923,E
SVK,PASSTRANSP,INLAND,MLN_PKM,A,2018,38614,E
SVK,PASSTRANSP,INLAND,MLN_PKM,A,2019,38896,E
ESP,PASSTRANSP,INLAND,MLN_PKM,A,1970,100249,
ESP,PASSTRANSP,INLAND,MLN_PKM,A,1971,112442,
ESP,PASSTRANSP,INLAND,MLN_PKM,A,1972,122092,
ESP,PASSTRANSP,INLAND,MLN_PKM,A,1973,132818,
ESP,PASSTRANSP,INLAND,MLN_PKM,A,1974,137480,
ESP,PASSTRANSP,INLAND,MLN_PKM,A,1975,143858,
